coffee_name,roaster_location,coffee_origin,roast_level,est_price,review_date,aroma,acidity_structure,body,flavor,aftertaste,rating,price_usd_per_100g,review_year,review_month,roaster_city,roaster_state,roaster_country,roast_level_normalized,origin_type,flavor_profile,is_single_origin,avg_sensory_score,origin_encoded
Ethiopia Red Honey Guji Uraga Tabe Haro Wachu,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Medium-Light,NT $340/8 ounces,2023-11-01,9.0,9.0,9.0,9,8.0,94,4.8,2023,11,Chia-Yi,Taiwan,Taiwan,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Ethiopia Natural Sidama Bare Tamiru,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Light,NT $390/8 ounces,2023-11-01,9.0,9.0,9.0,9,8.0,94,5.5,2023,11,Chia-Yi,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Ethiopia Yirgacheffe Elatenecha Natural G1,"Taipei, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Light,NT $379/8 ounces,2023-11-01,9.0,8.0,8.0,9,7.0,91,5.35,2023,11,Taipei,Taiwan,Taiwan,1,Blend,9.0-8.0-8.0-9-7.0,False,8.2,0
Ethiopia Washed Sidamo Morea,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Medium-Light,NT $300/8 ounces,2023-11-01,9.0,9.0,8.0,9,8.0,93,4.23,2023,11,Chia-Yi,Taiwan,Taiwan,2,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Ethiopia Sidamo Wild Rose Anaerobic Washed,"Taitung, Taiwan","Sidamo growing region, south-central Ethiopia",Light,NT $360/200 grams,2023-11-01,9.0,9.0,8.0,9,8.0,93,5.76,2023,11,Taitung,Taiwan,Taiwan,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Colombia Wilton Benitez Thermal Shock Geisha,"Chicago, Illinois","Piendamo, Cauca Department, Colombia",Medium-Light,$58.00/8 ounces,2023-11-01,9.0,9.0,9.0,10,9.0,96,25.57,2023,11,Chicago,Illinois,USA,2,Blend,9.0-9.0-9.0-10-9.0,False,9.2,0
Colombia Wilton Benitez Thermal Shock Red Bourbon,"Chicago, Illinois","Piendamo, Cauca Department, Colombia",Medium-Light,$38.00/8 ounces,2023-11-01,9.0,9.0,9.0,9,9.0,95,16.75,2023,11,Chicago,Illinois,USA,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Colombia Tolima Genius,"Chicago, Illinois","Huila Department, Colombia",Light,$35.00/8 ounces,2023-11-01,9.0,9.0,9.0,9,8.0,94,15.43,2023,11,Chicago,Illinois,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Colombia Wilton Benitez Thermal Shock Caturra,"Chicago, Illinois","Piendamo, Cauca Department, Colombia",Medium-Light,$35.00/8 ounces,2023-11-01,9.0,9.0,9.0,9,8.0,94,15.43,2023,11,Chicago,Illinois,USA,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Ethiopia Gediyo Yirgacheffe Chelbesa Premium Red Honey G1,"Taipei, Taiwan","Chelchele, Gedeb District, Gedeo Zone, Ethiopia",Light,NT $419/8 ounces,2023-11-01,9.0,8.0,9.0,9,8.0,93,5.91,2023,11,Taipei,Taiwan,Taiwan,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Ethiopia Sidamo Bensa Hamasho Washed G1,"Taipei, Taiwan","Sidamo growing region, south-central Ethiopia",Light,NT $399/8 ounces,2023-11-01,8.0,9.0,8.0,9,8.0,92,5.63,2023,11,Taipei,Taiwan,Taiwan,1,Blend,8.0-9.0-8.0-9-8.0,False,8.4,0
Ecuador Clara Luz Washed,"Taipei, Taiwan","Quilanga, Loja Province, Ecuador",Medium-Light,NT $698/100 grams,2023-11-01,9.0,8.0,8.0,9,7.0,91,22.34,2023,11,Taipei,Taiwan,Taiwan,2,Blend,9.0-8.0-8.0-9-7.0,False,8.2,0
Kenya Rumukia FCS Maganjo,"Taipei, Taiwan","Nyeri growing region, south-central Kenya",Medium-Light,NT $350/200 grams,2023-11-01,9.0,8.0,9.0,9,8.0,93,5.6,2023,11,Taipei,Taiwan,Taiwan,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Ethiopia Halo Hartume,"Taipei, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,NT $400/200 grams,2023-11-01,9.0,9.0,8.0,9,8.0,93,6.4,2023,11,Taipei,Taiwan,Taiwan,2,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Ethiopia Boyefi Natural,"Hong Kong, China","Konga, Yirgacheffe growing region, south-central Ethiopia",Medium-Light,HKD $95/100 grams,2023-11-01,9.0,8.0,9.0,9,8.0,93,95.0,2023,11,Hong Kong,China,China,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Hong Kong Blend,"Hong Kong, China",Brazil; Honduras; Colombia,Medium-Light,HKD $196/200 grams,2023-11-01,9.0,8.0,9.0,9,8.0,93,98.0,2023,11,Hong Kong,China,China,2,Single Origin,9.0-8.0-9.0-9-8.0,False,8.6,1
Ethiopia Natural Yirgacheffe Koke Shalaye Abraham Mengiste,"Taipei, Taiwan","Yirgacheffe growing region, south-central Ethiopia",Medium-Light,NT $400/8 ounces,2023-10-01,9.0,9.0,9.0,9,8.0,94,5.64,2023,10,Taipei,Taiwan,Taiwan,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Kenya AA TOP Gicherori,"Yilan, Taiwan","Embu County, Kenya",Medium-Light,NT $550/200 grams,2023-10-01,9.0,10.0,9.0,10,9.0,97,8.8,2023,10,Yilan,Taiwan,Taiwan,2,Blend,9.0-10.0-9.0-10-9.0,False,9.4,0
Panama Carmen Geisha Washed Light Roast,"Yilan, Taiwan","Paso Ancho, Panama",Light,"NT $12,500/100 grams",2023-10-01,9.0,9.0,9.0,9,9.0,95,500.0,2023,10,Yilan,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Colombia Luna Azul,"Lexington, Virginia","Santa Bárbara, Antioquia, Colombia",Medium-Light,$28.00/12 ounces,2023-10-01,9.0,9.0,9.0,9,8.0,94,8.23,2023,10,Lexington,Virginia,USA,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Mexico Los Aguacates,"Manlius, New York","Tenejapa, Chiapas, Mexico",Light,$42.00/12 ounces,2023-10-01,9.0,9.0,9.0,9,9.0,95,12.35,2023,10,Manlius,New York,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Ethiopia Arbegona Natural 74158,"Taipei, Taiwan","Sidamo growing region, south-central Ethiopia",Light,NT $500/8 ounces,2023-10-01,9.0,9.0,9.0,9,9.0,95,7.05,2023,10,Taipei,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Guatemala Nueva Granda Washed Laurina,"Taipei, Taiwan","San Marcos, Guatemala",Light,"NT $1,000/8 ounces",2023-10-01,9.0,9.0,9.0,9,8.0,94,0.0,2023,10,Taipei,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Guatemala Atitlan,"Manlius, New York","Xojolá, Nahualá, Sololá, Guatemala",Light,$20.00/12 ounces,2023-10-01,9.0,9.0,8.0,9,8.0,93,5.88,2023,10,Manlius,New York,USA,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Peru Paltachayoc,"Manlius, New York","Paltachayoc, Santa Teresa, La Convención, Cusco, Peru",Medium-Light,$18.00/12 ounces,2023-10-01,9.0,8.0,9.0,9,8.0,93,5.29,2023,10,Manlius,New York,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Mexico San Cristobal Decaf,"Manlius, New York","San Cristobal, Chiapas, Mexico",Medium-Light,$18.00/12 ounces,2023-10-01,8.0,8.0,8.0,9,8.0,91,5.29,2023,10,Manlius,New York,USA,2,Blend,8.0-8.0-8.0-9-8.0,False,8.2,0
Ethiopia Shantawene Washed,"Floyd, Virginia","Sidamo growing region, south-central Ethiopia",Light,$22.00/12 ounces,2023-10-01,9.0,9.0,9.0,9,9.0,96,6.47,2023,10,Floyd,Virginia,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Kona Mocca®,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,$112.95/8 ounces,2023-10-01,9.0,9.0,9.0,9,9.0,95,49.8,2023,10,Holualoa,Hawai’i,USA,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Ethiopia Worka Sakaro Anaerobic Natural,"Floyd, Virginia","Gedeb District, Gedeo Zone, southern Ethiopia",Medium-Light,$23.00/12 ounces,2023-10-01,9.0,8.552532833020638,9.0,9,10.0,96,6.76,2023,10,Floyd,Virginia,USA,2,Blend,9.0-8.552532833020638-9.0-9-10.0,False,9.110506566604126,0
Colombia Finca Chambaku,"Floyd, Virginia","Manizales, Caldas, Colombia",Light,$24.00/12 ounces,2023-10-01,9.0,9.0,9.0,9,8.0,94,7.05,2023,10,Floyd,Virginia,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Colombia La Siria Gesha,"San Diego, California","La Argentina, Huila Department, Colombia",Medium-Light,$53.00/8 ounces,2023-10-01,9.0,9.0,9.0,9,9.0,95,23.37,2023,10,San Diego,California,USA,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Ka‘ū Yellow Caturra Peaberry,"Hilo, Hawaii","Ka‘ū, Big Island of Hawaii",Medium-Light,$25.00/4 ounces,2023-10-01,9.0,9.0,9.0,9,8.0,94,22.05,2023,10,Hilo,Hawaii,USA,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Ethiopia Guji Hambela Tirtira Goyo Natural,"Taichung, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Light,NT $250/8 ounces,2023-10-01,9.0,9.0,9.0,9,8.0,94,3.53,2023,10,Taichung,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
El Salvador Unicorn,"Truckee, California","El Bálsamo Quetzaltepec, El Salvador",Medium-Light,$24.00/12 ounces,2023-10-01,9.0,9.0,9.0,9,8.0,94,7.05,2023,10,Truckee,California,USA,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Colombia Pink Bourbon Natural,"Hilo, Hawaii","Garzón, Huila Department, Colombia",Light,$40.00/6 ounces,2023-10-01,9.0,9.0,8.0,9,8.0,93,23.52,2023,10,Hilo,Hawaii,USA,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Ethiopia Yirgacheffe Koke,"Truckee, California","Yirgacheffe growing region, south-central Ethiopia",Light,$24.00/12 ounces,2023-10-01,9.0,8.0,9.0,9,8.0,93,7.05,2023,10,Truckee,California,USA,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Brazil Admilson Jose Galerani Microlot,"Fairfax, Virginia","Mogiana growing region, Sao Paulo State, Brazil",Light,$19.75/12 ounces,2023-10-01,9.0,9.0,8.0,9,8.0,93,5.81,2023,10,Fairfax,Virginia,USA,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Gesha Village Estate Fruity Geisha Green Label Batch Bangi Lot 55,"Taichung, Taiwan","Gori Gesha Forest, Bench Maji Zone, SNNPR Region, Ethiopia",Medium-Light,NT $390/8 ounces,2023-10-01,9.0,8.0,9.0,9,8.0,93,5.5,2023,10,Taichung,Taiwan,Taiwan,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Gesha Village Estate Yilu Forest Dimma,"Taichung, Taiwan","Gori Gesha Forest, Bench Maji Zone, SNNPR Region, Ethiopia",Medium-Light,NT $520/8 ounces,2023-10-01,8.0,8.0,9.0,9,8.0,92,7.34,2023,10,Taichung,Taiwan,Taiwan,2,Blend,8.0-8.0-9.0-9-8.0,False,8.4,0
Guatemala La Minita Antigua La Flor del Cafe,"Taichung, Taiwan","Antigua, Guatemala",Light,NT $250/8 ounces,2023-10-01,8.0,8.0,9.0,9,7.0,91,3.53,2023,10,Taichung,Taiwan,Taiwan,1,Blend,8.0-8.0-9.0-9-7.0,False,8.2,0
Colombia Cauca Finca El Paraiso Double Anaerobic Flor Lichi,"Taichung, Taiwan","Cauca Department, Colombia",Light,NT $520/8 ounces,2023-10-01,9.0,8.0,9.0,9,8.0,93,7.34,2023,10,Taichung,Taiwan,Taiwan,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Costa Rica La Guaca Microlot Natural,"Madison, Wisconsin","Rivas District, Chirripo Region, Costa Rica",Medium-Light,$20.00/12 ounces,2023-10-01,9.0,8.0,9.0,9,8.0,93,5.88,2023,10,Madison,Wisconsin,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Anniversary Blend,"Sacramento, California",Kenya; Costa Rica,Medium-Light,$23.00/12 ounces,2023-10-01,9.0,9.0,8.0,9,8.0,93,6.76,2023,10,Sacramento,California,USA,2,Single Origin,9.0-9.0-8.0-9-8.0,False,8.6,1
Ethiopia Guji Euphora Special Honey Lot,"Taipei, Taiwan","Guji Zone, Oromia Region, Southern Ethiopia",Medium-Light,$12.00/8 ounces,2023-10-01,9.0,8.0,9.0,9,9.0,94,5.29,2023,10,Taipei,Taiwan,Taiwan,2,Blend,9.0-8.0-9.0-9-9.0,False,8.8,0
Guatemala Las Colinas,"Sacramento, California","Cubulco, Guatemala",Medium-Light,$22.00/12 ounces,2023-10-01,8.0,8.0,9.0,9,8.0,92,6.47,2023,10,Sacramento,California,USA,2,Blend,8.0-8.0-9.0-9-8.0,False,8.4,0
Thai Single-Origin A Washed Process Espresso,"Bangkok, Thailand","Doi Chang, Chiang Rai Province, Thailand",Medium-Light,$5.00/250 grams,2023-10-01,9.0,8.552532833020638,8.0,9,8.0,93,2.0,2023,10,Bangkok,Thailand,Thailand,2,Blend,9.0-8.552532833020638-8.0-9-8.0,False,8.510506566604127,0
Colombia Geisha Charlotte,"Changua, Taiwan","Vera Province, Huila Department, Colombia",Medium-Light,NT $670/230 grams,2023-10-01,9.0,9.0,8.0,9,8.0,93,9.32,2023,10,Changua,Taiwan,Taiwan,2,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Canet Chopard Raisin Honey,"Changua, Taiwan","Tarrazu growing region, Costa Rica",Medium-Light,NT $800/230 grams,2023-10-01,8.0,8.0,8.0,9,8.0,91,11.13,2023,10,Changua,Taiwan,Taiwan,2,Blend,8.0-8.0-8.0-9-8.0,False,8.2,0
Ichamama Kenya,"Madison, Wisconsin","Nyeri County, Central Province, Kenya",Medium-Light,$22.00/12 ounces,2023-10-01,9.0,9.0,9.0,9,9.0,95,6.47,2023,10,Madison,Wisconsin,USA,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
La Candelilla Geisha Natural Costa Rica,"Madison, Wisconsin","Tarrazú, Costa Rica",Medium-Light,$19.00/8 ounces,2023-10-01,9.0,9.0,9.0,9,9.0,95,8.38,2023,10,Madison,Wisconsin,USA,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
El Lechero Peru,"Madison, Wisconsin","El Carmen Cautivo, Tabaconas, Cajamarca, Peru",Medium-Light,$19.00/12 ounces,2023-10-01,9.0,9.0,9.0,9,8.0,94,5.58,2023,10,Madison,Wisconsin,USA,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Colombia El Roble Natural Carbonic Java,"Denver, Colorado","Quindio Department, Colombia",Light,$31.00/8 ounces,2023-10-01,9.0,9.0,9.0,9,9.0,95,13.67,2023,10,Denver,Colorado,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Colombia Nestor Lasso Sidra,"San Jose, California","Bruselas, Pitalito, Huila Department, Colombia",Light,$32.99/8 ounces,2023-10-01,9.0,9.0,9.0,9,9.0,95,14.55,2023,10,San Jose,California,USA,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Colombia Yeast Anaerobic Washed Las Flores Bourbon Sidra,"Chia-Yi, Taiwan","Huila Department, Colombia",Light,NT $550/8 ounces,2023-10-01,9.0,9.0,9.0,9,9.0,95,7.76,2023,10,Chia-Yi,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Ecuador Cruz Loma Sidra Anaerobic Euphora Special Lot,"Taipei, Taiwan","San José de Minas, Pichincha Province, Ecuador",Light,$16.00/4 ounces,2023-10-01,9.0,9.0,9.0,9,9.0,95,14.11,2023,10,Taipei,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Colombia El Roble Chiroso Washed,"Yilan, Taiwan","Quindio Department, Colombia",Medium-Light,NT $650/200 grams,2023-10-01,9.0,9.0,9.0,9,8.0,94,10.4,2023,10,Yilan,Taiwan,Taiwan,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Guatemala El Injerto SL28,"San Rafael, California","La Libertad, Huehuetenango Department, Guatemala",Medium-Light,$18.00/6 ounces,2023-10-01,9.0,9.0,9.0,9,8.0,94,10.58,2023,10,San Rafael,California,USA,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Colombia Wush Wush Dynamic Natural,"Osaka, Japan","San Agustín, Huila Department, Colombia",Light,$22.65/100 grams,2023-10-01,9.0,9.0,8.0,9,8.0,93,22.65,2023,10,Osaka,Japan,Japan,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Costa Rica Las Lajas Milenio,"Seattle, Washington","Sabanilla de Alajuela, Central Valley, Costa Rica",Medium-Light,$17.00/12 ounces,2023-10-01,9.0,8.0,9.0,9,8.0,93,5.0,2023,10,Seattle,Washington,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Colombia Finca El Ventilador Pink Bourbon Anaerobic Natural,"Charlotte, North Carolina","Pitalito, Huila Department, Colombia",Light,$24.00/12 ounces,2023-10-01,8.0,8.0,9.0,9,8.0,92,7.05,2023,10,Charlotte,North Carolina,USA,1,Blend,8.0-8.0-9.0-9-8.0,False,8.4,0
Colombia El Diviso Sidra Natural,"Johns Creek, Georgia","Bruselas, Pitalito, Huila Department, Colombia",Light,$30.00/12 ounces,2023-10-01,9.0,8.0,8.0,9,8.0,92,8.82,2023,10,Johns Creek,Georgia,USA,1,Blend,9.0-8.0-8.0-9-8.0,False,8.4,0
Ethiopia Yirgacheffe Natural Anaerobic,"Youngstown, Ohio","Gedeb District, Gedeo Zone, southern Ethiopia",Light,$20.00/12 ounces,2023-10-01,9.0,9.0,8.0,9,8.0,93,5.88,2023,10,Youngstown,Ohio,USA,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Kenya Nyeri Gichathaini AA Top,"New Taipei City, Taiwan","Nyeri growing region, south-central Kenya",Medium-Light,NT $320/200 grams,2023-10-01,9.0,9.0,8.0,9,8.0,93,5.12,2023,10,New Taipei City,Taiwan,Taiwan,2,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Wilton Benitez Java,"Madison, Wisconsin","Piendamó, Cauca, Colombia",Medium-Light,$25.00/8 ounces,2023-10-01,9.0,9.0,9.0,10,9.0,96,11.02,2023,10,Madison,Wisconsin,USA,2,Blend,9.0-9.0-9.0-10-9.0,False,9.2,0
HWC Holy Melody Espresso Blend,"Taichung, Taiwan",Kenya; Ethiopia,Medium-Light,$40.00/8 ounces,2023-09-01,9.0,8.552532833020638,9.0,9,8.0,94,17.64,2023,9,Taichung,Taiwan,Taiwan,2,Single Origin,9.0-8.552532833020638-9.0-9-8.0,False,8.710506566604128,1
HWC Power Drum Espresso Blend,"Taichung, Taiwan","Peru, Guatemala",Medium-Light,$40.00/8 ounces,2023-09-01,8.0,8.552532833020638,9.0,9,8.0,93,17.64,2023,9,Taichung,Taiwan,Taiwan,2,Blend,8.0-8.552532833020638-9.0-9-8.0,False,8.510506566604127,0
El Salvador Monte Verde,"Plymouth, Massachusetts","Monte Verde, Santa Ana Department, central El Salvador",Medium-Light,$16.00/12 ounces,2023-09-01,8.0,9.0,8.0,9,8.0,92,4.7,2023,9,Plymouth,Massachusetts,USA,2,Blend,8.0-9.0-8.0-9-8.0,False,8.4,0
Uganda Sipi Falls Station Anaerobic Natural,"Yilan, Taiwan","Sipi Falls, Bugisu Region, Uganda",Light,NT $800/200 grams,2023-09-01,9.0,9.0,8.0,9,8.0,93,12.8,2023,9,Yilan,Taiwan,Taiwan,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Robusta Rosso,"Hilo, Hawai'i","Phu Khaa, Nan Province, Thailand",Light,$30.00/12 ounces,2023-09-01,9.0,8.0,9.0,9,8.0,93,8.82,2023,9,Hilo,Hawai'i,USA,1,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Yirgacheffe Chelbesa Danche,"San Diego, California","Chelchele, Gedeb District, Gedeo Zone, Ethiopia",Light,$24.00/12 ounces,2023-09-01,9.0,9.0,8.0,9,8.0,93,7.05,2023,9,San Diego,California,USA,1,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
Ethiopia Guji Buku,"San Diego, California","Kebele, Buku Sayisa, Guji Zone, Oromia Region, southern Ethiopia",Light,$24.00/12 ounces,2023-09-01,8.0,8.0,9.0,9,8.0,92,7.05,2023,9,San Diego,California,USA,1,Blend,8.0-8.0-9.0-9-8.0,False,8.4,0
Kenya Nyeri Chinga,"San Diego, California","Nyeri growing region, south-central Kenya",Medium-Light,$23.00/12 ounces,2023-09-01,9.0,9.0,8.0,9,8.0,93,6.76,2023,9,San Diego,California,USA,2,Blend,9.0-9.0-8.0-9-8.0,False,8.6,0
1994 Blend,"Portland, Maine",Ethiopia,Medium-Light,$20.50/16 ounces,2023-09-01,8.0,8.0,8.0,8,8.0,90,4.52,2023,9,Portland,Maine,USA,2,Single Origin,8.0-8.0-8.0-8-8.0,False,8.0,1
Costa Rica Danilo Salazar San Cristobal Natural,"Portland, Maine","Llano Bonita de Naranjo, Costa Rica",Light,$24.50/12 ounces,2023-09-01,8.0,8.0,9.0,9,8.0,92,7.2,2023,9,Portland,Maine,USA,1,Blend,8.0-8.0-9.0-9-8.0,False,8.4,0
Panama Bambito Estate Geisha Anaerobic Natural,"San Diego, California","Volcan Baru, Boquete growing region, Panama",Light,$45.00/4 ounces,2023-09-01,9.0,9.0,9.0,10,9.0,96,39.68,2023,9,San Diego,California,USA,1,Blend,9.0-9.0-9.0-10-9.0,False,9.2,0
Ethiopia Natural Sidama 74158,"Chia-Yi, Taiwan","Sidamo growing region, southern Ethiopia",Light,NT $450/4 ounces,2023-09-01,9.0,9.0,9.0,10,9.0,96,12.7,2023,9,Chia-Yi,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-10-9.0,False,9.2,0
Flor del Sol Signature Blend,"Topeka, Kansas",Colombia; Ethiopia,Medium-Light,$16.50/12 ounces,2023-09-01,9.0,9.0,8.0,9,8.0,93,4.85,2023,9,Topeka,Kansas,USA,2,Single Origin,9.0-9.0-8.0-9-8.0,False,8.6,1
Mr. Dodd’s TeaTime Blend,"Chia-Yi, Taiwan",Ethiopia; Guatemala,Medium-Light,NT $325/8 ounces,2023-09-01,9.0,8.552532833020638,9.0,9,9.0,95,4.59,2023,9,Chia-Yi,Taiwan,Taiwan,2,Single Origin,9.0-8.552532833020638-9.0-9-9.0,False,8.910506566604127,1
Colombia Double Anaerobic Washed Los Nogales Yellow Bourbon,"Chia-Yi, Taiwan","Huila Department, Colombia",Light,NT $290/4 ounces,2023-09-01,9.0,9.0,9.0,9,9.0,95,8.18,2023,9,Chia-Yi,Taiwan,Taiwan,1,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Guatemala Honey Acatenango Finca El General Bourbon,"Chia-Yi, Taiwan","Acatenango, Chimaltenango, Guatemala",Medium-Light,NT $280/8 ounces,2023-09-01,9.0,8.0,9.0,9,8.0,93,3.95,2023,9,Chia-Yi,Taiwan,Taiwan,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Papua New Guinea,"Yun-Lin, Taiwan","Western Highlands, Papua New Guinea",Medium,NT $380/230 grams,2023-09-01,8.0,8.0,8.0,9,8.0,91,5.29,2023,9,Yun-Lin,Taiwan,Taiwan,3,Blend,8.0-8.0-8.0-9-8.0,False,8.2,0
Colombia El Chaferote Pink Bourbon,"San Diego, California","Huila Department, Colombia",Medium-Light,$28.00/10 ounces,2023-09-01,9.0,9.0,9.0,9,9.0,95,9.88,2023,9,San Diego,California,USA,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Guatemala El Injerto Ethiopia Landrace Natural,"San Rafael, California","La Libertad, Huehuetenango Department, Guatemala",Medium-Light,$20.00/6 ounces,2023-09-01,9.0,9.0,9.0,9,8.0,94,11.76,2023,9,San Rafael,California,USA,2,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Thai Single-Origin Hybrid Honey Anaerobic Process,"Bangkok, Thailand","Doi Chang, Chiang Rai Province, Thailand",Medium-Light,$10.00/250 grams,2023-09-01,9.0,8.0,9.0,9,7.0,92,4.0,2023,9,Bangkok,Thailand,Thailand,2,Blend,9.0-8.0-9.0-9-7.0,False,8.4,0
Thai Single-Origin A Washed Process,"Bangkok, Thailand","Doi Chang, Chiang Rai Province, Thailand",Medium-Light,$5.00/250 grams,2023-09-01,9.0,8.0,8.0,9,8.0,92,2.0,2023,9,Bangkok,Thailand,Thailand,2,Blend,9.0-8.0-8.0-9-8.0,False,8.4,0
Holiday Coffee,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium-Light,$69.95/8 ounces,2023-09-01,9.0,9.0,9.0,9,9.0,95,30.84,2023,9,Holualoa,Hawai’i,USA,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Kenya Muthua-Ini AB,"San Diego, California","Nyeri growing region, south-central Kenya",Medium-Light,$22.00/12 ounces,2023-09-01,9.0,9.0,9.0,9,9.0,95,6.47,2023,9,San Diego,California,USA,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Kenya Gichuka AA,"Lee, Massachusetts","Kiambu County, Kenya",Medium-Light,$20.95/12 ounces,2023-09-01,9.0,9.0,9.0,9,9.0,95,6.16,2023,9,Lee,Massachusetts,USA,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Colombia Chili Bourbon,"Lee, Massachusetts","Circasia, Quindio, Colombia",Light,$33.45/12 ounces,2023-09-01,9.0,9.0,9.0,9,8.0,94,9.83,2023,9,Lee,Massachusetts,USA,1,Blend,9.0-9.0-9.0-9-8.0,False,8.8,0
Mexico Finca Muxbal,"San Diego, California","Chiapas, Mexico",Medium-Light,$22.00/12 ounces,2023-09-01,9.0,8.0,9.0,9,8.0,93,6.47,2023,9,San Diego,California,USA,2,Blend,9.0-8.0-9.0-9-8.0,False,8.6,0
Chelbessa Ethiopia,"Madison, Wisconsin","Chelbessa, Gedeb, Yirgacheffe, south-central Ethiopia",Medium-Light,$21.00/12 ounces,2023-09-01,9.0,9.0,9.0,9,9.0,95,6.17,2023,9,Madison,Wisconsin,USA,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Ethiopia Yirgacheffe Gedeb Chelbesa Natural,"Taipei, Taiwan","Chelchele, Gedeb District, Gedeo Zone, Ethiopia",Medium-Light,NT $480/8 ounces,2023-09-01,9.0,9.0,9.0,9,9.0,95,6.77,2023,9,Taipei,Taiwan,Taiwan,2,Blend,9.0-9.0-9.0-9-9.0,False,9.0,0
Tirra Natural Costa Rica,"Madison, Wisconsin","Tarrazú, Costa Rica",Medium-Light,$22.00/12 ounces,2023-09-01,9.0,8.0,9.0,9,9.0,94,6.47,2023,9,Madison,Wisconsin,USA,2,Blend,9.0-8.0-9.0-9-9.0,False,8.8,0
